Unnamed: 0,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y,target
139,이예준 내 생에 아름다운,내 생에 아름다운,이예준,발라드,Don't walk away I'm falling down Don't walk away I'm falling down 깊어져만 가는 밤하늘 별빛은 여전히 그 자리 그대를 기다리죠 한참을 말하지 않아도 그대 두 눈 들여다보면 나는 알아요 그대를 느끼죠 햇살 안은 밤하늘 수평선 멀리 그대의 별 되어 늘 그대를 지킬게요 내 생에 가장 아름다운 시간들 나 그댈 위해 간직해온 짙은 숨결 그대에게 닿기를 바래요 Don't walk away I'm falling down Don't walk away I'm falling down 점점 멀어지는 한동안 그대 외로이 힘없이 지나간 나날들 나는 아파요 그대를 느끼죠 햇살 안은 밤하늘 수평선 멀리 그대의 별 되어 늘 그대를 지킬게요 내 생에 가장 아름다운 시간들 나 그댈 위해 간직해온 짙은 숨결 전해지길 바래요 오직 나 그대가 내 맘 흐르는 하늘을 바라봐줘요 한걸음 다가와 멀어지진 말아줘요 하루하루 같은 이곳에 남겨져 나 그대에게 머물게요 내 생에 가장 아름다운 그대와 영원히,"19,920",2022,Lee Yejoon,Beautiful in my life,A♭ Major,4B,130,4:01,36,39,46.0,13,,,,,,2022.0,0
140,지효 (TWICE) Stardust love song,Stardust love song,지효 (TWICE),"발라드, 국내드라마",먼 곳에 지는 저 별은 누군가 품었던 슬픈 꿈 붙잡으려 손을 뻗어 봐도 부서져 사라지는 꿈 하지만 너와 걸을 때 내게 불러준 멜로디 괜찮다고 이런 내 모습 그대로 충분하다고 Just like stardust we’re scattered pieces in the Universe 옛 별들의 노래 지친 마음도 애달픈 꿈도 그 무엇도 너의 탓이 아니야 너의 눈물을 봤을 때 들려주고 싶던 그 노래 늘 그랬듯이 그 어떤 슬픔도 지나갈 거라고 Just like stardust we’re scattered pieces in the Universe 옛 별들의 노래 아픈 추억도 떠난 사람도 그 무엇도 너의 탓이 아니야 너는 날 다시 꿈꾸게 하는 걸 나 왠지 두렵기도 하지만 넌 내게 이미 너무도 커다란 위로 Stardust love song 저 먼 훗날 간절한 꿈들은 이뤄지고 나의 별도 언젠가 지고 나면 다 지고 나면 함께 그 추억을 주으러 가자,"14,338",2022,JIHYO,Stardust love song,E Minor,9A,129,4:12,51,24,39.0,15,,,,,,2022.0,0
141,개코 다비치 새벽을 믿지 말자,새벽을 믿지 말자,개코,R&B/Soul,밤이 다 지나버린 후 또 난 그 짧은 시간 속에 남아서 우릴 그리고 있겠지 그 눈을 보면 그토록 바라던 순간에 오 난 멈춰버려 또 잠깐만 이렇게 더 우리 새벽을 믿지 말자 둘 다 좋아하는 음악이 딱 흘러 흘러 흘러나와 후회하게 될까 아냐 다 어디 가고 우리 둘만 남아 남아 너와 나의 새벽은 시작일까 끝일까 어느새 우린 이미 새벽 공기에 깊이 스며들어 버린 듯해 boy 나도 그냥 속아주는 걸 너도 원하잖아 우린 괜히 말이 많아 When you come to me 난 거부할 수 없잖아 취했었다고 하자 새벽 탓을 하자 감추고 싶지 않아 더 밝아지기 전에 왜 넌 모르는 것처럼 또 여기에 남아 You keep playing this game 어느새 이렇게 또 얼음 잔은 물이 돼서 테이블 위로 흘러 밤이 비켜준 시간은 느리게 흘러 꽤 많이 오래된 너와 나의 시소 균형이 흔들리고 있어 너의 미소에 아침이 오기까지 너무 머네 고마워 겨울이 아직 떠나지 않은 게 창문은 짙은 색 파랑 우리 애매했던 사이가 이미 사랑으로 변해가네 우리 새벽에 의지하자 둘 다 좋아하는 음악이 딱 흘러 흘러 흘러나와 후회하게 될까 아냐 다 집에 가고 우리 둘만 남아 남아 너와 나의 새벽은 시작일까 끝일까 어느새 우린 이미 새벽 공기에 깊이 스며들어 버린 듯해 boy 나도 그냥 속아주는 걸 너도 원하잖아 우린 괜히 말이 많아 When you come to me 난 거부할 수 없잖아 취했었다고 하자 새벽 탓을 하자 감추고 싶지 않아 더 밝아지기 전에,"24,071",2022,"Gaeko, DAVICHI",Dawn do that,B Minor,10A,128,4:03,25,54,58.0,14,,,,,,2022.0,0
142,적재 손을 잡는다거나 같이 걷는다거나,"손을 잡는다거나, 같이 걷는다거나",적재,발라드,하고 싶은 말을 하나씩 써 내려가다가 문득 보고 싶은 맘이 창밖에 막 차오를 때 너의 밤이 궁금해 조금씩 무작정 너에게 맘이 타는 줄도 몰라 뜨겁게 나 가고 있어 햇살이 좋은 그런 어떤 날 별빛이 내린 오늘 같은 밤 Oh 난 사실은 말이야 너와 같은 하늘 아래서 손을 잡는다거나 같이 걷는다거나 Oh 난 사실은 말이야 너와 같은 곳을 보면서 발 맞추고 싶나 봐 너를 정말 많이 사랑하나 봐 너의 하늘 어딘가에 내 맘을 따다가 바람 따라 새겨놓고 달빛처럼 빛나게 해 너와 마주 앉아 밤하늘을 보며 꿈을 꾸고 있나 봐 이런 게 사랑인가 봐 Oh 난 사실은 말이야 너와 같은 하늘 아래서 손을 잡는다거나 같이 걷는다거나 Oh 난 사실은 말이야 너와 같은 곳을 보면서 발 맞추고 싶나 봐 너를 정말 많이 사랑해 Oh 난 사실은 말이야 너를 보고 싶었었나 봐 너와 손을 잡고서 같이 길을 걸으며 Oh 난 사실은 말이야 너와 같은 곳을 보면서 발 맞추고 싶나 봐 너를 많이 사랑하게 됐나 봐,"47,287",2022,Jukjae,Holding hands or walking together.,B♭ Minor,3A,71,3:14,36,43,50.0,47,,,,,,2022.0,0
143,MSG워너비 듣고 싶을까,듣고 싶을까,MSG워너비(M.O.M),발라드,우리 함께 듣던 그 노랠 듣고 싶을까 듣고 나서 잠시 날 생각은 할까 아주 혹시라도 넌 내가 보고 싶을까 난 왜 니 목소리가 듣고 싶을까 뻔하디 뻔한 노랫말 여서 미안해 미안해도 부디 넌 꼭 들어줬음 해 후회도 미련도 없는 척 떠났지만 이게 내 진심인 걸 꼭 알아줬음 해 우리 함께 듣던 그 노랠 듣고 싶을까 듣고 나서 잠시 날 생각은 할까 아주 혹시라도 넌 내가 보고 싶을까 못난 내 목소리가 듣고 싶을까 말없이 다 전해지는 건 없지 난 말해 지금 몇 년째 나의 favorite one You the only one yeah Yes I know 무엇도 달라질 건 없지만 이게 내 진심인 걸 꼭 알아줬음 해 우리 함께 듣던 그 노랠 듣고 싶을까 듣고 나서 잠시 날 생각은 할까 아주 혹시라도 넌 내가 보고 싶을까 난 왜 니 목소리가 듣고 싶을까 Are you okay not today 천천히 대답해도 돼 i just stay 넌 내 목소리가 듣고 싶을까 누굴 만나 봐도 다시는 못할 것 같아 그립고 또 그립다 우리 그 사랑 Woo I’m missing U Never forget U Never forget U Oh no baby,"7,371",2022,M.O.M,Do you want to hear,F# Major,2B,94,2:48,41,77,69.0,82,,,,,,2022.0,0
144,원슈타인 존재만으로,존재만으로,원슈타인,"랩/힙합, 국내드라마",Miss you 한동안 난 멍하니 지내 시간은 바쁜 듯이 흘러 바람이 매몰차게 스쳐 가네 But I 네 생각으로 힘이 나네 방금 전에 널 본 것처럼 유난히 널 닮은 별 아래 세상이 환하게 보여 넌 나를 빛나게 해 존재만으로 Bless you 너 없이 빈 하루가 가네 듬성하게 빈 공간 속에는 채워지네 너만의 모습으로 But I 네 생각으로 힘이 나네 방금 전에 널 본 것처럼 하늘의 별이 반짝이네 내 마음 아는 것처럼 넌 나를 빛나게 해 존재만으로 다시 혼자인걸 알고 나면 마치 기다리고 있던 덫처럼 problems I know I know 짐을 덜고 싶지 않은 당신 그럼 난 말을 줄이며 하고 싶은 얘기를 뒤로 미루고 어느새인가 관심이 없어 보이며 그냥 지나가는 행인1 행인2 행인3 침대위로 누워버려 난 뭘 하고 있을까 넌 알고 있을까 변했어 나의 밤 새벽 2:45 전엔 지옥 같더니 이젠 설레는 마음 그 길로 뛰어나간 난 우리동네에서 제일 좋은 전망 그 밑을 내려다보며 저기 어딘가에 있겠지 하며 이 밤 처음으로 웃었지 환한 네 미소처럼 넌 나를 빛나게 해 존재만으로,"34,639",2022,Wonstein,Your Existence,G Major,9B,100,3:24,63,60,42.0,66,,,,,,2022.0,0
145,NMIXX OO,O.O,NMIXX,댄스,WhOOk- whOOk Ay Look at that moving eye eyes 봤니 shOOg shOOg shOOg hOOk 들어와 내게 좀 더 좋아 zOOm zOOm gOOd Get out 겁쟁인 XX 충격과 공포일걸 OOps Gon’ pOppin’ it pOppin’ it pOppin’ it now 궁금해 미치겠지 Open that bOOm Check out Popcorn and Zero coke 빠진 건 없지 Come in 팔짱을 끼고 Sit down 곧 터지는 탄성 아직까진 Teaser hOOt 기대해 coming sOOn 벌써 놀라지마 Calm down down down Dan-da-ra dan-da-ra dan 지금 시작해 Dan-da-ra dan-da-ra dan Sorry No way out 기다려봐 잠깐 Oh Tension을 더 높여 더 높여 Leggo 두 눈이 커져 Like OO Watch out baila baila baila Watch it how nice how nice OO Watch out baila baila baila Watch it how nice how nice OO Come on 한 방울 떨어뜨릴 때야 eye drops Watch out baila baila baila Watch it how nice how nice NMIXX 0과 1의 미로가 보여 보고 있지만 말고 follow Cause everything is fake But I ain’t fake 진짜 시작은 지금부터 빰 빰 빰 See more more more 빰 빰 빰 Scream O O O 현실같은 Dream은 이제 지겹지 않니 잠든 너를 Tap-Tap 깨워 Knock-Knock 어서 button을 더 Tap-Tap 눌러봐봐 Follow follow me Never let you down Be with me Let me be your super hero Ay Zip Zap zOOm Come on Come on 날 꼭 잡아 잡아 Just here we go No 무서워할 거 없어 never give up Baby 너와 나를 믿어 Zero + Zero = ∞ Oh 재밌지 않니 Ay Zip Zap zOOm Come on Come on Baby you are ma super hero 너무 늦기 전에 Try Baby what u waitin’ for Cause now is the time and finally we’ll Win Watch out baila baila baila Watch it how nice how nice OO Watch out baila baila baila Watch it how nice how nice OO Come on 눈을 깜빡일 시간이야 babe Watch out baila baila baila Watch it how nice how nice like OO 어때 어때 어때 OO 좋아 좋아 좋아 ㅇㅇ Oh my 떨어진 멘탈은 챙겨가 babe Watch out baila baila baila 어서 Follow Follow,"49,870",2022,NMIXX,O.O,B Minor,10A,200,2:53,64,77,39.0,30,,,,,,2022.0,0
146,장기하 부럽지가 않어,부럽지가 않어,장기하,"인디음악, 일렉트로니카",야 너네 자랑하고 싶은 거 있으면 얼마든지 해 난 괜찮어 왜냐면 나는 부럽지가 않어 한 개도 부럽지가 않어 어 너네 자랑하고 싶은 거 있으면 얼마든지 해 난 괜찮어 왜냐면 나는 부럽지가 않어 전혀 부럽지가 않어 니가 가진 게 많겠니 내가 가진 게 많겠니 난 잘 모르겠지만 한번 우리가 이렇게 한번 머리를 맞대고 생각을 해보자고 너한테 십만원이 있고 나한테 백만원이 있어 그러면 상당히 너는 내가 부럽겠지 짜증나겠지 근데 입장을 한번 바꿔서 우리가 생각을 해보자고 나는 과연 니 덕분에 행복할까 내가 더 많이 가져서 만족할까 아니지 세상에는 천만원을 가진 놈도 있지 난 그놈을 부러워하는 거야 짜증나는 거야 누가 더 짜증날까 널까 날까 몰라 나는 근데 세상에는 말이야 부러움이란 거를 모르는 놈도 있거든 그게 누구냐면 바로 나야 너네 자랑하고 싶은 거 있으면 얼마든지 해 난 괜찮어 왜냐면 나는 부럽지가 않어 한 개도 부럽지가 않어 어 너네 자랑하고 싶은 거 있으면 얼마든지 해 난 괜찮어 왜냐면 나는 부럽지가 않어 전혀 부럽지가 않어 아 그게 다 부러워서 그러는 거지 뭐 아니 괜히 그러는 게 아니라 그게 다 부러워서 그러는 거야 부러우니까 자랑을 하고 자랑을 하니까 부러워지고 부러우니까 자랑을 하고 자랑을 하니까 부러워지고 아주 뭐 너무 부러울 테니까 너네 자랑하고 싶은 거 있으면 얼마든지 해 난 괜찮어 왜냐면 나는 부럽지가 않어 한 개도 부럽지가 않어 어 너네 자랑하고 싶은 거 있으면 얼마든지 해 난 괜찮어 왜냐면 나는 부럽지가 않어 전혀 부럽지가 않어,"7,597",2022,Chang Kiha,Envy None,C Major,8B,102,3:34,30,37,93.0,54,,,,,,2022.0,0
147,도영 (DOYOUNG) 아주 조금만 더,아주 조금만 더,도영 (DOYOUNG),"발라드, 국내드라마",우리 이제 헤어지자 한 걸음 한 걸음 천천히 이 걸음이 다하면 돌아서겠지 씩씩한 척 대담한 척 티 내지 않으려고 해도 내 얼굴은 숨길 수 없나 봐 좀 더 안아줘 좀 더 말해줘 지금은 날 밀어내지는 마 좀 더 보다가 좀 더 울다가 너를 보낼 수 있도록 아주 조금만 더 아주 조금만 더 너를 붙잡고 서 있을래 이 밤이 사라질 때까지 혹시라도 네가 볼까 소리 없이 울고만 있어 근데 지금 떨어지는 내 눈물은 소란스런 내 마음을 들켜 버린 것만 같아 꾹 참았던 눈물이 흐르죠 woo 좀 더 안아줘 좀 더 말해줘 지금은 날 밀어내지는 마 좀 더 보다가 좀 더 울다가 너를 보낼 수 있도록 아주 조금만 더 아주 조금만 더 너를 붙잡고 서 있을래 이 밤이 사라질 때까지 찬 바람에 엇갈리던 너와 나 멀어질까 두려워 날 떠나지 말아 줘 단 하루라도 너 없는 생각 한 적 없어 이대로 날 떠나가지 마 좀 더 안아줘 좀 더 말해줘 지금은 날 밀어내지는 마 좀 더 보다가 좀 더 울다가 너를 보낼 수 있도록 아주 조금만 더 아주 조금만 더 Oh 내 곁에 그냥 있어주면 돼 이 밤이 다 가도록 woo 아주 조금만 더 가까이,"50,243",2022,DOYOUNG,A little more,B Minor,10A,130,3:33,44,44,47.0,20,,,,,,2022.0,0
148,수지 (Suzy) Satellite,Satellite,수지 (Suzy),록/메탈,Why’d you go that far? You knew I was coming. How could you go away? You know what I wish for.  I spin around you just like a satellite. I spin around you just like a satellite.  I’m a satellite. 너를 맴돌아. I’m a satellite. 닿을 수 없어. I’m a satellite. I’m a satellite. I’m a satellite of you.  I just wanna say I’ll be there where you are Even if I cry every night and day. It’s not not not not okay But I don’t wanna wanna blame ya. I just wanna find the way I want to where you are. It’s not not not I just wanna wanna blame you (not.) I just wanna blame you (not.)  Why’d you go that far? You knew I was coming. How could you go away? You know what I wish for.  I spin around you just like a satellite. I spin around you just like a satellite.  I break down and fall Till you come back. I lose my stare Till I see you. I’m a satellite. I’m a satellite. I’m a satellite of you.  I’m always around you. I shine over you. I’m a satellite and I can never reach you.  I’m always around you. I shine over you. I’m a satellite and I can never reach you.  Why’d you go that far? You knew I was coming. How could you go away? You know what I wish for.  I spin around you just like a satellite. I spin around you just like a satellite.,"42,891",2022,Suzy,Satellite,A♭ Major,4B,160,3:44,35,65,39.0,29,,,,,,2022.0,0
149,에픽하이 (EPIK HIGH) 그래서 그래 (Feat. 윤하),그래서 그래 (Feat. 윤하),에픽하이 (EPIK HIGH),랩/힙합,못된 것만 배워서 그래 못된 짓만 골라서 했네 이런 내가 미워 나도 착하게 살고 싶었는데 너 원래 이랬냬 늘 가시 돋친 내게 다가서기 두렵다는 너도 잘 알 텐데 세상이 내게 삼키게 했던 가시 수백 개를 몸 밖으로 밀어내다 선인장이 됐네 I hate me more than u could ever 답 없는 놈일 수밖에 난 나란 게 문제며 그래 너 말대로 병이니까 꽃을 담아도 툭 치면 조각나버릴 운명이니까 가 알잖아 난 감정이 고장 나 황폐한 마음엔 흔한 사랑 한 포기 못 자라 늘 네게 무심했던 나와 목마른 관심에 지친 넌 눈물 삼켰잖아 니 눈물 빼고 슬픔을 더해 늘 파도치던 너의 눈빛 속에 담겼던 미움도 이젠 날 동정해 왜 니가 나를 걱정해 원래 엉망인 나였잖아 내가 못된 것만 배워서 그래 못된 짓만 골라서 했네 이런 내가 미워 나도 착하게 살고 싶었는데 너무 많이 다쳐서 그래 너무 많이 속아서 그래 나도 이러긴 싫어 웃고 싶어 근데 그게 잘 안 돼 안 돼 내게 진 어둠이 너의 미래조차 검게 물들일까 봐 두려워서 그래 나는 상처받는 게 죽도록 싫어 받기 전에 상처를 주는 놈이어서 그래 결국 내 외로움에 이유는 전부 난데 난 자꾸 탓을 돌려 너와 세상에게 묻네 꽉 잡았던 네 손도 놓아줄 테니 떠나 원망보다 남은 미련이 클 때 사랑을 몰라서 그래 그래 어렸을 때 뺏기는 법만 배워 능숙히 못 받아 그래 겁이 나서 그래 눈감아줄 때마저 못 볼 것을 너무 많이 봐서 그래 다 변명인데 가진 것을 다 준다 했지 약속대로 내 모든 상처를 주네 사람이 어떻게 그래 사람이라서 그래 내 불안한 마음도 위태로운 모습도 미안해 미안해 이런 날 용서해줘 내 마음이 내 마음대로 잘 안 돼 좀 기댈 게 내가 못된 것만 배워서 그래 못된 짓만 골라서 했네 이런 내가 미워 나도 착하게 살고 싶었는데 너무 많이 다쳐서 그래 너무 많이 속아서 그래 나도 이러긴 싫어 웃고 싶어 근데 그게 잘 안 돼 사랑을 잘 몰라서 아직도 잘 몰라서 그래서 그래 그래서 그래 네 마음을 잘 몰라서 내 마음도 잘 몰라서 그래서 그래 내가 나라서 그래 살기 위해 웃기 위해 나를 위해 그랬어 살기 위해 웃기 위해 다 너를 위해 그랬어,"92,745",2022,"Epik High, Younha",Gray So Gray (Feat. Younha),E Major,12B,174,4:13,42,83,58.0,86,,,,,,2022.0,0
